"Commodity","Date","Market","Origin","Variety","Sub-Variety","Package","Item Size","Unit of Sale","Environment","Grade","Product Type","High Price","Low Price","Avg Price"
"APPLES","11/16/02","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","17","17.5"
"APPLES","9/23/06","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","3/4/06","DALLAS","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15.5","15.5","15.5"
"APPLES","2/25/06","DALLAS","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15.5","15.5","15.5"
"APPLES","9/23/06","ATLANTA","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","23","23","23"
"APPLES","6/15/02","PHILADELPHIA","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","8/26/06","ATLANTA","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","3/29/03","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","7/26/03","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","7/5/03","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","6/14/03","PHILADELPHIA","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","13","13"
"APPLES","6/14/03","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","6/7/03","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","2/8/03","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","11/28/15","COLUMBIA","WASHINGTON","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","28","28","28"
"APPLES","2/3/07","BALTIMORE","WASHINGTON","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","28","28","28"
"APPLES","2/15/03","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","11/4/06","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20","18","19"
"APPLES","3/13/10","BOSTON","WASHINGTON","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","1/25/03","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","3/6/10","BOSTON","WASHINGTON","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","7/19/14","BOSTON","WASHINGTON","GRANNY SMITH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","36","31","33.5"
"APPLES","9/17/05","NEW YORK","WASHINGTON","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","12/28/02","NEW YORK","WASHINGTON","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","22","22"
"APPLES","12/21/02","NEW YORK","WASHINGTON","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","22","22"
"APPLES","10/15/05","NEW YORK","WASHINGTON","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","2/22/03","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","10/22/05","NEW YORK","WASHINGTON","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","3/15/08","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","23","23","23"
"APPLES","1/4/03","NEW YORK","WASHINGTON","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","22","22"
"APPLES","12/14/02","NEW YORK","WASHINGTON","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","22","22"
"APPLES","8/2/14","NEW YORK","WASHINGTON","GRANNY SMITH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","28","28","28"
"APPLES","8/9/14","NEW YORK","WASHINGTON","GRANNY SMITH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","28","28","28"
"APPLES","8/16/14","NEW YORK","WASHINGTON","GRANNY SMITH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","28","28","28"
"APPLES","9/6/14","NEW YORK","WASHINGTON","GRANNY SMITH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","28","28","28"
"APPLES","9/13/14","NEW YORK","WASHINGTON","GRANNY SMITH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","28","28","28"
"APPLES","3/1/03","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","11/16/02","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","12/21/02","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","12/28/02","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","3/3/07","ATLANTA","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","23.5","23","23.25"
"APPLES","2/24/07","ATLANTA","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","23.5","23.5","23.5"
"APPLES","11/11/06","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20","20","20"
"APPLES","12/2/06","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19.5","18","18.75"
"APPLES","1/27/07","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","1/18/03","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","1/11/03","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","12/1/07","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","1/4/03","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","12/14/02","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","12/8/07","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","2/3/07","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20.75","18","19.375"
"APPLES","8/11/07","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","21","20","20.5"
"APPLES","6/23/07","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","21","20","20.5"
"APPLES","1/27/07","ATLANTA","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20.75","20.75","20.75"
"APPLES","6/16/07","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","21","20","20.5"
"APPLES","6/9/07","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","21.75","19","20.375"
"APPLES","11/18/06","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19.5","19.5","19.5"
"APPLES","10/7/06","ATLANTA","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","23","23","23"
"APPLES","9/30/06","ATLANTA","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","23","23","23"
"APPLES","12/15/07","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","3/18/06","DALLAS","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15.5","15.5","15.5"
"APPLES","3/11/06","DALLAS","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15.5","15.5","15.5"
"APPLES","9/6/14","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","9/13/14","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","8/16/14","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","8/9/14","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","8/2/14","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","11/2/02","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","10/19/02","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","10/26/02","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","4/26/03","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","5/3/03","PHILADELPHIA","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","3/22/03","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","4/19/03","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","4/12/03","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","1/11/14","BALTIMORE","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","28","28","28"
"APPLES","10/12/02","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","11/2/02","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","4/5/03","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","5/31/03","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","11/23/02","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","17","17.5"
"APPLES","10/26/02","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","5/3/08","NEW YORK","WASHINGTON","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26","26","26"
"APPLES","8/21/10","CHICAGO","WASHINGTON","CAMEO","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","3/15/03","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","3/8/03","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","3/1/03","NEW YORK","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","3/25/06","DALLAS","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15.5","15.5","15.5"
"APPLES","4/12/08","NEW YORK","WASHINGTON","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26","26","26"
"APPLES","9/22/01","PHILADELPHIA","WASHINGTON","GRANNY SMITH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","4/1/06","DALLAS","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15.5","15.5","15.5"
"APPLES","4/5/08","NEW YORK","WASHINGTON","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26","26","26"
"APPLES","3/15/08","NEW YORK","WASHINGTON","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26","25","25.5"
"APPLES","2/18/06","DALLAS","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16.25","15.5","15.875"
"APPLES","3/8/08","NEW YORK","WASHINGTON","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","25","25","25"
"APPLES","12/30/06","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20","20","20"
"APPLES","7/4/09","LOS ANGELES","WASHINGTON","PACIFIC ROSE","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","25","25","25"
"APPLES","10/14/06","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20.75","20","20.375"
"APPLES","11/16/02","PHILADELPHIA","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","17","17.5"
"APPLES","11/26/05","PHILADELPHIA","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","19","19"
"APPLES","3/23/02","LOS ANGELES","WASHINGTON","GRANNY SMITH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","13","13"
"APPLES","12/14/02","NEW YORK","WASHINGTON","GRANNY SMITH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","12/1/01","PHILADELPHIA","WASHINGTON","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","13","13"
"APPLES","10/1/05","NEW YORK","WASHINGTON","GRANNY SMITH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","12/23/06","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","21","20","20.5"
"APPLES","10/19/02","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","3/1/03","LOS ANGELES","WASHINGTON","GRANNY SMITH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","10","11.5"
"APPLES","9/30/06","ATLANTA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","22.5","23.25"
"APPLES","10/16/10","CHICAGO","WASHINGTON","CAMEO","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","10/23/10","CHICAGO","WASHINGTON","CAMEO","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","11/17/07","NEW YORK","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","9/17/05","NEW YORK","WASHINGTON","GRANNY SMITH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","11/27/10","CHICAGO","WASHINGTON","CAMEO","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","12/24/05","COLUMBIA","WASHINGTON","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
